公交,写字楼,医院,商场,地铁,学校,小区名字,建造时间,房型,楼层,每平米价格,面积
9,18,2,0,1,12,碧海方舟,2005,4室2厅,3,160000,625
21,50,29,0,3,42,国瑞城,2006,5室2厅,15,94378,265
19,0,0,0,0,0,海子角西里,2003,2室2厅,6,24216,88
17,48,16,0,3,34,畅柳园,2003,1室1厅,16,89099,53
5,0,0,0,0,0,大运河孔雀城温莎郡,2016,4室2厅,4,15517,232
8,37,8,0,1,26,大旸楼,2006,2室1厅,19,61864,95
19,0,0,0,0,16,永定河孔雀城空港壹号,2016,2室2厅,18,14000,80
13,48,13,0,1,32,南平里,1990,2室1厅,6,32176,59
6,0,0,0,0,4,徜徉集,2014,4室2厅,7,40462,173
3,0,0,0,0,0,富力又一城,2005,3室2厅,22,43097,149
9,10,20,0,1,20,棕榈泉国际公寓,2004,4室2厅,30,141823,423
11,0,0,0,0,0,紫芳园三区,2007,1室1厅,19,70588,68
12,0,0,0,0,26,华远裘马四季,2015,4室2厅,21,51578,190
6,0,0,0,0,0,富力湾,2010,4室2厅,3,24028,283
21,50,29,0,3,42,国瑞城,2006,5室2厅,15,94378,265
10,35,11,0,1,21,信城二期,2010,2室1厅,23,120746,91
15,22,13,0,1,21,珠江罗马嘉园一期,2004,2室1厅,17,65438,99
2,0,0,0,0,0,福佳蜜码空间,2016,1室1厅,13,15217,46
19,0,0,0,0,0,海子角西里,2003,2室2厅,6,24216,88
17,48,16,0,3,34,畅柳园,2003,1室1厅,16,89099,53
5,0,0,0,0,0,大运河孔雀城温莎郡,2016,4室2厅,4,15517,232
8,37,8,0,1,26,大旸楼,2006,2室1厅,19,61864,95
19,0,0,0,0,0,永定河孔雀城空港壹号,2016,2室2厅,18,14000,80
13,48,13,0,1,32,南平里,1990,2室1厅,6,32176,59
6,0,0,0,0,4,徜徉集,2014,4室2厅,7,40462,173
3,0,0,0,0,0,富力又一城,2005,3室2厅,22,43097,149
9,10,20,0,1,20,棕榈泉国际公寓,2004,4室2厅,30,141823,423
11,0,0,0,0,0,紫芳园三区,2007,1室1厅,19,70588,68
12,0,0,0,0,26,华远裘马四季,2015,4室2厅,21,51578,190
6,0,0,0,0,0,富力湾,2010,4室2厅,3,24028,283
10,35,11,0,1,21,信城二期,2010,2室1厅,23,120746,91
15,22,13,0,1,21,珠江罗马嘉园一期,2004,2室1厅,17,65438,99
13,40,13,0,3,20,建欣苑,2007,2室1厅,6,46375,99
2,0,0,0,0,0,福佳蜜码空间,2016,1室1厅,13,15217,46
0,0,0,0,0,0,宝盛北里,2009,2室2厅,6,59003,88
29,0,0,0,0,20,林肯公寓,2011,3室2厅,11,47297,74
6,0,0,0,0,5,汇豪山水华府,2010,2室2厅,6,16463,82
18,8,4,0,1,16,K2·海棠湾,2011,2室1厅,27,54098,61
13,49,7,0,1,49,光大花园,2000,4室2厅,17,94591,180
14,4,2,0,1,16,国房子大苑恬城,2006,2室1厅,9,65777,114
14,47,9,0,2,28,海晟名苑,2003,2室2厅,22,104629,95
15,10,13,0,1,20,枫竹苑,2003,2室2厅,16,48071,92
14,0,0,0,0,17,西现代城,2004,2室2厅,22,39869,122
7,0,0,0,0,0,天恒世界集,2016,2室1厅,13,32500,48
18,50,11,0,2,29,新华联国际,2009,3室2厅,23,58479,171
4,0,0,0,0,0,海德堡花园,2000,3室1厅,7,30434,138
9,20,34,0,1,49,芍药居北里,1996,1室1厅,7,96428,42
18,0,0,0,0,13,石园东区,1992,1室1厅,6,31756,59
3,0,0,0,0,0,东亚五环国际,2015,2室2厅,19,31318,91
0,0,0,0,0,0,月亮河城堡,2000,1室1厅,12,51724,58
21,50,29,0,3,42,国瑞城,2005,3室2厅,16,84247,90
15,0,0,0,0,27,昂小时代,2016,2室1厅,18,45121,41
2,0,0,0,0,0,温哥华森林,2013,5室3厅,3,25751,466
7,0,0,0,0,0,天恒世界集,2016,2室2厅,10,34583,48
11,0,0,0,0,19,香溪度,2009,4室4厅,10,107053,163
9,2,2,0,2,8,延静西里,1993,2室1厅,17,49786,70
14,4,2,0,1,16,国房子大苑恬城,2006,2室1厅,9,65777,114
14,47,9,0,2,28,海晟名苑,2003,2室2厅,22,104629,95
18,50,11,0,2,29,新华联国际,2009,3室2厅,23,58479,171
7,0,0,0,0,0,公园1872,2000,3室2厅,31,78947,190
17,0,0,0,0,10,绿地国际花都,2011,2室2厅,19,21195,92
12,48,22,0,3,46,阜光里小区,1998,3室1厅,6,102803,107
14,0,0,0,0,11,铁花溪渡,2010,3室2厅,6,40000,170
14,11,5,0,2,21,万象新天,2003,3室2厅,5,40756,119
11,0,0,0,0,18,红星楼,1980,2室1厅,5,39652,53
26,8,17,0,3,23,华龙苑南里,2000,2室1厅,6,40592,70
5,0,0,0,0,0,水郡长安,2005,3室2厅,10,42763,152
14,0,0,0,0,0,国院子,2009,5室3厅,3,84210,380
6,0,0,0,0,5,夏威夷溪谷,2011,1室1厅,26,24299,54
9,0,0,0,0,0,丽都壹号,2013,1室1厅,21,77777,72
0,0,0,0,0,0,上上城五期小区,2009,2室1厅,18,22727,44
11,0,0,0,0,9,龙湾别墅,2008,5室3厅,3,43947,375
15,0,0,0,0,32,红城,2016,2室2厅,24,11022,88
11,0,0,0,0,12,金庄小区,1994,2室1厅,5,71143,75
8,0,0,0,0,23,阳光上东,2009,2室2厅,10,70557,136
0,0,0,0,0,0,弘新奇世界御马坊,2016,1室1厅,13,16122,49
8,0,0,0,0,0,首城国际心,2010,3室2厅,18,76564,163
3,0,0,0,0,0,九章别墅,2015,4室2厅,4,99206,504
13,0,0,0,0,32,索家坟小区,1986,2室1厅,6,75144,52
13,7,9,0,1,11,星河湾,2007,4室3厅,9,65140,284
17,7,10,0,1,29,玺萌苑,2003,2室1厅,22,43140,93
8,0,0,0,0,7,银谷美泉,2008,3室2厅,7,66206,145
13,50,11,0,4,25,富力城D区,2006,4室2厅,17,87047,276
8,0,0,0,0,0,上东上,2007,3室1厅,6,44393,109
18,8,4,0,1,16,泽家园,2001,1室1厅,6,45242,47
10,0,0,0,0,15,南十里居,1986,2室1厅,6,49647,55
17,19,18,0,2,26,和家园,2002,2室1厅,14,67122,83
12,31,9,0,1,47,清枫华景园,2004,2室1厅,18,75860,103
16,0,0,0,0,27,BOBO自由城,2004,2室2厅,5,56632,98
16,47,6,0,1,12,西平里小区,1999,3室2厅,6,29554,112
13,49,10,0,2,31,六铺炕三区,1992,3室1厅,6,104494,89
9,11,10,0,1,14,北京北,2010,3室2厅,23,63953,86
9,0,0,0,0,0,怡海花园恒泰园,2005,3室1厅,29,57482,209
17,50,1,0,2,16,海九号公馆,2012,5室3厅,3,61274,408
4,0,0,0,0,0,温泉花园A区,1997,2室2厅,6,31818,110
17,50,14,0,2,31,新街口西里一区,2003,2室1厅,7,92091,68
4,0,0,0,0,0,北京风景,2012,3室2厅,6,31871,119
6,0,0,0,0,0,天洋城,2010,2室1厅,30,28205,78
7,0,0,0,0,0,公园1872,2000,3室2厅,31,78947,190
20,45,47,0,3,44,金台里,1991,2室1厅,6,55172,58
0,0,0,0,0,0,上上城第三季,2009,2室2厅,22,22865,90
7,0,0,0,0,4,天资璟庭,2000,3室2厅,18,25075,132
13,7,9,0,1,11,星河湾,2007,4室3厅,9,65140,284
17,7,10,0,1,29,玺萌苑,2003,2室1厅,22,43140,93
8,0,0,0,0,7,银谷美泉,2008,3室2厅,7,66206,145
13,50,11,0,4,25,富力城D区,2006,4室2厅,17,87047,276
8,0,0,0,0,0,上东上,2007,3室1厅,6,44393,109
18,8,4,0,1,16,泽家园,2001,1室1厅,6,45242,47
10,0,0,0,0,15,南十里居,1986,2室1厅,6,49647,55
17,19,18,0,2,26,和家园,2002,2室1厅,14,67122,83
12,31,9,0,1,47,清枫华景园,2004,2室1厅,18,75860,103
16,47,6,0,1,12,西平里小区,1999,3室2厅,6,29554,112
13,49,10,0,2,31,六铺炕三区,1992,3室1厅,6,104494,89
9,11,10,0,1,14,北京北,2010,3室2厅,23,63953,86
17,0,0,0,0,10,绿地国际花都,2011,2室2厅,19,21195,92
9,0,0,0,0,0,怡海花园恒泰园,2005,3室1厅,29,57482,209
12,48,22,0,3,46,阜光里小区,1998,3室1厅,6,102803,107
14,0,0,0,0,11,铁花溪渡,2010,3室2厅,6,40000,170
17,50,1,0,2,16,海九号公馆,2012,5室3厅,3,61274,408
4,0,0,0,0,0,温泉花园A区,1997,2室2厅,6,31818,110
14,11,5,0,2,21,万象新天,2003,3室2厅,5,40756,119
11,0,0,0,0,18,红星楼,1980,2室1厅,5,39652,53
4,0,0,0,0,0,北京风景,2012,3室2厅,6,31871,119
6,0,0,0,0,0,天洋城,2010,2室1厅,30,28205,78
26,8,17,0,3,23,华龙苑南里,2000,2室1厅,6,40592,70
5,0,0,0,0,0,水郡长安,2005,3室2厅,10,42763,152
14,0,0,0,0,0,国院子,2009,5室3厅,3,84210,380
6,0,0,0,0,5,夏威夷溪谷,2011,1室1厅,26,24299,54
9,0,0,0,0,0,丽都壹号,2013,1室1厅,21,77777,72
0,0,0,0,0,0,上上城五期小区,2009,2室1厅,18,22727,44
11,0,0,0,0,9,龙湾别墅,2008,5室3厅,3,43947,375
15,0,0,0,0,32,红城,2016,2室2厅,24,11022,88
11,0,0,0,0,12,金庄小区,1994,2室1厅,5,71143,75
8,0,0,0,0,23,阳光上东,2009,2室2厅,10,70557,136
0,0,0,0,0,0,弘新奇世界御马坊,2016,1室1厅,13,16122,49
17,0,0,0,0,10,绿地国际花都,2011,2室2厅,19,21195,92
8,0,0,0,0,0,首城国际心,2010,3室2厅,18,76564,163
3,0,0,0,0,0,九章别墅,2015,4室2厅,4,99206,504
13,0,0,0,0,32,索家坟小区,1986,2室1厅,6,75144,52
21,50,29,0,3,42,国瑞城,2005,3室2厅,16,84247,90
15,0,0,0,0,27,昂小时代,2016,2室1厅,18,45121,41
2,0,0,0,0,0,温哥华森林,2013,5室3厅,3,25751,466
7,0,0,0,0,0,天恒世界集,2016,2室2厅,10,34583,48
11,0,0,0,0,19,香溪度,2009,4室4厅,10,107053,163
9,2,2,0,2,8,延静西里,1993,2室1厅,17,49786,70
14,4,2,0,1,16,国房子大苑恬城,2006,2室1厅,9,65777,114
14,47,9,0,2,28,海晟名苑,2003,2室2厅,22,104629,95
18,50,11,0,2,29,新华联国际,2009,3室2厅,23,58479,171
2,0,0,0,0,0,福佳蜜码空间,2016,2室1厅,13,15492,71
13,50,11,0,4,25,富力城D区,2007,4室2厅,20,87051,276
15,49,6,0,3,46,太月园,1999,2室1厅,27,76318,89
9,48,22,0,1,27,朝内小街,1990,1室1厅,6,88570,40
6,0,0,0,0,7,南苑北里,2000,2室1厅,6,45763,76
0,0,0,0,0,0,弘新奇世界御马坊,2016,1室1厅,13,16000,60
0,0,0,0,0,0,美林湾,2009,3室2厅,11,29629,135
0,0,0,0,0,0,新锐时代,2008,2室2厅,28,20457,88
16,0,0,0,0,0,京科苑,2000,2室1厅,6,32467,77
20,47,14,0,1,47,文慧园,1998,3室1厅,6,72093,86
0,0,0,0,0,0,日月天地,2005,3室1厅,28,31924,213
2,0,0,0,0,0,福佳蜜码空间,2016,2室1厅,13,15492,71
13,50,11,0,4,25,富力城D区,2007,4室2厅,20,87051,276
15,49,6,0,3,46,太月园,1999,2室1厅,27,76318,89
9,48,22,0,1,27,朝内小街,1990,1室1厅,6,88570,40
6,0,0,0,0,7,南苑北里,2000,2室1厅,6,45763,76
0,0,0,0,0,0,弘新奇世界御马坊,2016,1室1厅,13,16000,60
0,0,0,0,0,0,美林湾,2009,3室2厅,11,29629,135
0,0,0,0,0,0,新锐时代,2008,2室2厅,28,20457,88
16,0,0,0,0,0,京科苑,2000,2室1厅,6,32467,77
20,47,14,0,1,47,文慧园,1998,3室1厅,6,72093,86
0,0,0,0,0,0,日月天地,2005,3室1厅,28,31924,213
20,45,47,0,3,44,金台里,1991,2室1厅,6,55172,58
0,0,0,0,0,0,上上城第三季,2009,2室2厅,22,22865,90
7,0,0,0,0,4,天资璟庭,2000,3室2厅,18,25075,132
13,7,9,0,1,11,星河湾,2007,4室3厅,9,65140,284
17,7,10,0,1,29,玺萌苑,2003,2室1厅,22,43140,93
8,0,0,0,0,7,银谷美泉,2008,3室2厅,7,66206,145
13,50,11,0,4,25,富力城D区,2006,4室2厅,17,87047,276
8,0,0,0,0,0,上东上,2007,3室1厅,6,44393,109
10,0,0,0,0,15,南十里居,1986,2室1厅,6,49647,55
20,0,0,0,0,8,石园南区,1995,2室1厅,6,30664,85
26,13,7,0,1,21,龙锦苑四区,2004,4室2厅,6,37189,156
19,50,9,0,3,28,裕东里,1988,2室1厅,16,113674,59
11,24,8,0,1,29,开阳里六区,2002,3室2厅,18,54708,121
14,0,0,0,0,43,安宁里,1994,2室1厅,6,64092,61
12,49,13,0,1,28,世界城,2008,4室2厅,32,71627,370
14,48,7,0,2,25,绿荫芳邻,2001,1室2厅,12,66111,76
8,0,0,0,0,0,东贸国际花园,2010,1室1厅,27,27500,40
8,0,0,0,0,0,东润枫景,2003,9室9厅,5,106666,1500
24,0,0,0,0,0,听涛雅苑,2000,3室2厅,8,47760,121
9,47,7,0,1,28,东大桥路小区,29,2室1厅,18,75250,65
7,0,0,0,0,0,宇达创意心,2014,1室1厅,4,20000,45
9,49,8,0,2,15,后现代城,2007,1室,27,63561,64
29,49,15,0,2,20,海凯旋,2004,3室2厅,9,193548,155
18,43,28,0,1,28,牛街西里,2000,2室1厅,19,69695,75
18,48,19,0,3,36,新城国际公寓,2003,4室2厅,23,88013,236
3,0,0,0,0,0,九章别墅,2015,4室2厅,4,99206,504
6,0,0,0,0,0,天洋城,2010,3室2厅,33,29809,105
8,0,0,0,0,0,首城国际心,2011,2室1厅,28,80415,88
20,50,9,0,2,23,苹果社区,2004,2室1厅,31,72285,110
11,0,0,0,0,9,龙湾别墅,2008,5室3厅,3,43947,375
9,47,7,0,1,28,东大桥路小区,29,2室1厅,18,75250,65
7,0,0,0,0,0,宇达创意心,2014,1室1厅,4,20000,45
9,49,8,0,2,15,后现代城,2007,1室,27,63561,64
15,0,0,0,0,32,红城,2016,2室2厅,24,11022,88
11,0,0,0,0,12,金庄小区,1994,2室1厅,5,71143,75
8,0,0,0,0,23,阳光上东,2009,2室2厅,10,70557,136
29,49,15,0,2,20,海凯旋,2004,3室2厅,9,193548,155
18,43,28,0,1,28,牛街西里,2000,2室1厅,19,69695,75
0,0,0,0,0,0,弘新奇世界御马坊,2016,1室1厅,13,16122,49
8,0,0,0,0,0,首城国际心,2010,3室2厅,18,76564,163
3,0,0,0,0,0,九章别墅,2015,4室2厅,4,99206,504
18,48,19,0,3,36,新城国际公寓,2003,4室2厅,23,88013,236
6,0,0,0,0,0,天洋城,2010,3室2厅,33,29809,105
13,0,0,0,0,32,索家坟小区,1986,2室1厅,6,75144,52
0,0,0,0,0,0,首开熙悦汇,2015,2室1厅,9,22000,50
8,0,0,0,0,0,首城国际心,2011,2室1厅,28,80415,88
20,50,9,0,2,23,苹果社区,2004,2室1厅,31,72285,110
0,0,0,0,0,0,美林湾,2010,1室1厅,34,25454,55
12,28,4,0,2,22,太阳公元,2010,3室2厅,25,109968,141
13,0,0,0,0,32,索家坟小区,1986,2室1厅,6,75144,52
0,0,0,0,0,0,首开熙悦汇,2015,2室1厅,9,22000,50
12,28,4,0,2,22,太阳公元,2010,3室2厅,25,109968,141
0,0,0,0,0,0,美林湾,2010,1室1厅,34,25454,55
19,50,9,0,3,28,裕东里,1988,2室1厅,16,113674,59
11,24,8,0,1,29,开阳里六区,2002,3室2厅,18,54708,121
20,0,0,0,0,8,石园南区,1995,2室1厅,6,30664,85
26,13,7,0,1,21,龙锦苑四区,2004,4室2厅,6,37189,156
14,0,0,0,0,43,安宁里,1994,2室1厅,6,64092,61
19,0,0,0,0,27,佰嘉城小区,2006,3室2厅,6,30327,122
12,43,18,0,2,32,庄胜二期,2004,1室1厅,12,132167,47
12,49,13,0,1,28,世界城,2008,4室2厅,32,71627,370
14,48,7,0,2,25,绿荫芳邻,2001,1室2厅,12,66111,76
0,0,0,0,0,0,纳丹堡,2010,2室1厅,24,24090,88
0,0,0,0,0,0,绿地诺亚方舟,2000,2室2厅,13,25510,49
11,39,10,0,1,18,东方雅苑（CBD传奇）,2008,3室1厅,16,68223,114
8,0,0,0,0,0,东贸国际花园,2010,1室1厅,27,27500,40
8,0,0,0,0,0,东润枫景,2003,9室9厅,5,106666,1500
24,0,0,0,0,0,听涛雅苑,2000,3室2厅,8,47760,121
9,0,0,0,0,0,建邦枫景,2010,2室2厅,9,52380,105
11,0,0,0,0,0,莲香园,2000,2室1厅,6,61897,62
9,47,7,0,1,28,东大桥路小区,29,2室1厅,18,75250,65
7,0,0,0,0,0,宇达创意心,2014,1室1厅,4,20000,45
9,49,8,0,2,15,后现代城,2007,1室,27,63561,64
18,49,7,0,1,35,卧龙小区,1998,3室2厅,6,74996,133
7,0,0,0,0,0,卡法国际,2016,3室1厅,6,25090,55
6,0,0,0,0,0,天洋城,2009,2室2厅,32,25000,86
29,49,15,0,2,20,海凯旋,2004,3室2厅,9,193548,155
19,0,0,0,0,0,裕东里,1988,2室1厅,16,113674,59
18,43,28,0,1,28,牛街西里,2000,2室1厅,19,69695,75
18,48,19,0,3,36,新城国际公寓,2003,4室2厅,23,88013,236
11,24,8,0,1,29,开阳里六区,2002,3室2厅,18,54708,121
24,0,0,0,0,0,昌盛园,2000,3室2厅,6,28518,135
6,0,0,0,0,0,合生霄云路8号,2013,4室3厅,28,78298,447
16,49,11,0,2,19,黄寺大街24号院,1991,2室1厅,7,98720,55
9,0,0,0,0,0,飞腾家园,2005,3室1厅,6,29385,114
25,0,0,0,0,34,香河园里,1986,1室1厅,6,55465,43
19,0,0,0,0,27,佰嘉城小区,2006,3室2厅,6,30327,122
6,0,0,0,0,0,天洋城,2010,3室2厅,33,29809,105
8,0,0,0,0,0,首城国际心,2011,2室1厅,28,80415,88
12,43,18,0,2,32,庄胜二期,2004,1室1厅,12,132167,47
20,50,9,0,2,23,苹果社区,2004,2室1厅,31,72285,110
11,0,0,0,1,47,培新街乙5号院,1999,2室1厅,16,91264,69
0,0,0,0,0,0,纳丹堡,2010,2室1厅,24,24090,88
0,0,0,0,0,0,绿地诺亚方舟,2000,2室2厅,13,25510,49
4,0,0,0,0,0,胜利嘉园,2003,3室2厅,6,20840,119
14,35,9,0,1,41,慧时欣园二期都市绿洲,2003,2室2厅,27,45000,100
0,0,0,0,0,0,美林湾,2010,1室1厅,34,25454,55
11,39,10,0,1,18,东方雅苑（CBD传奇）,2008,3室1厅,16,68223,114
9,0,0,0,0,0,建邦枫景,2010,2室2厅,9,52380,105
11,0,0,0,0,0,莲香园,2000,2室1厅,6,61897,62
18,49,7,0,1,35,卧龙小区,1998,3室2厅,6,74996,133
7,0,0,0,0,0,卡法国际,2016,3室1厅,6,25090,55
6,0,0,0,0,0,天洋城,2009,2室2厅,32,25000,86
6,0,0,0,0,0,合生霄云路8号,2013,4室3厅,28,78298,447
16,49,11,0,2,19,黄寺大街24号院,1991,2室1厅,7,98720,55
9,0,0,0,0,0,飞腾家园,2005,3室1厅,6,29385,114
11,48,13,0,1,47,培新街乙5号院,1999,2室1厅,16,91264,69
4,0,0,0,0,0,胜利嘉园,2003,3室2厅,6,20840,119
10,0,0,0,0,0,天通苑东三区,2002,3室1厅,7,37828,111
11,41,9,0,1,31,曙光花园望山园,2002,2室1厅,17,69230,104
6,0,0,0,0,0,天洋城,2009,2室1厅,34,29642,84
6,47,6,0,2,19,东方瑞景,2004,3室2厅,30,60000,210
13,7,8,0,3,8,新龙城,2006,2室2厅,20,49844,96
13,0,0,0,0,27,莱圳家园,2010,2室2厅,16,74324,74
0,0,0,0,0,0,弘新奇世界御马坊,2016,1室2厅,6,15211,71
17,28,11,0,4,37,交道口北二条,1982,2室1厅,6,105965,51
8,0,0,0,0,23,阳光上东,2005,3室2厅,6,80251,293
18,8,4,0,1,16,DBC加州小镇,2010,2室2厅,16,49473,95
6,0,0,0,0,0,天洋城,2011,2室1厅,22,26963,85
21,48,11,0,2,25,润枫德尚国际公寓,2004,2室2厅,18,57722,142
15,0,0,0,0,11,佳和宜园,2005,3室1厅,6,30153,91
21,50,29,0,3,42,国瑞城,1989,1室1厅,18,94262,122
17,0,0,0,0,0,富力丹麦小镇,2012,3室2厅,12,27559,127
9,0,0,0,0,11,育新花园西三旗,1996,1室1厅,22,82653,49
4,0,0,0,0,0,保利西山林语,2009,3室2厅,8,57746,142
13,0,0,0,0,10,万科紫台,2006,4室2厅,17,75221,199
2,0,0,0,0,0,龙山华府,2014,3室2厅,18,39068,120
4,0,0,0,0,11,间建筑,2009,4室2厅,3,64155,265
11,0,0,0,0,7,西山国际城,2014,3室2厅,6,25000,120
4,0,0,0,0,7,巩华家园,2014,2室1厅,18,19382,72
12,48,22,0,3,46,阜光里小区,1998,3室1厅,6,102803,107
14,0,0,0,0,11,铁花溪渡,2010,3室2厅,6,40000,170
0,0,0,0,0,0,首开熙悦汇,2015,2室1厅,9,22000,50
12,28,4,0,2,22,太阳公元,2010,3室2厅,25,109968,141
26,13,7,0,1,21,龙锦苑四区,2004,4室2厅,6,37189,156
14,11,5,0,2,21,万象新天,2003,3室2厅,5,40756,119
11,0,0,0,0,18,红星楼,1980,2室1厅,5,39652,53
26,8,17,0,3,23,华龙苑南里,2000,2室1厅,6,40592,70
14,0,0,0,0,43,安宁里,1994,2室1厅,6,64092,61
12,49,13,0,1,28,世界城,2008,4室2厅,32,71627,370
14,48,7,0,2,25,绿荫芳邻,2001,1室2厅,12,66111,76
5,0,0,0,0,0,水郡长安,2005,3室2厅,10,42763,152
14,0,0,0,0,0,国院子,2009,5室3厅,3,84210,380
6,0,0,0,0,5,夏威夷溪谷,2011,1室1厅,26,24299,54
8,0,0,0,0,0,东贸国际花园,2010,1室1厅,27,27500,40
8,0,0,0,0,0,东润枫景,2003,9室9厅,5,106666,1500
24,0,0,0,0,0,听涛雅苑,2000,3室2厅,8,47760,121
9,0,0,0,0,0,丽都壹号,2013,1室1厅,21,77777,72
0,0,0,0,0,0,上上城五期小区,2009,2室1厅,18,22727,44
14,0,0,0,0,0,潮白河英国宫,2010,2室2厅,28,20000,85
10,0,0,0,0,19,定慧东里,1992,1室1厅,16,64202,51
17,28,11,0,4,37,香饵胡同,2003,2室1厅,6,105083,70
7,0,0,0,0,0,公园1872,2011,3室2厅,32,67546,192
11,0,0,0,0,18,大城小镇,2006,2室2厅,11,44973,84
0,0,0,0,0,0,上上城五期小区,2007,2室1厅,18,24204,88
10,35,11,0,1,21,信城二期,2011,2室1厅,23,110606,66
14,0,0,0,0,42,清缘东里,2005,3室2厅,6,67924,106
3,0,0,0,0,0,优山美地,2005,5室3厅,3,38387,521
17,0,0,0,0,30,茂华璟上璟,2016,1室1厅,9,55263,38
5,0,0,0,0,0,首开·常青藤,2010,3室1厅,9,64583,96
6,0,0,0,0,0,天洋城,2008,1室1厅,28,30181,55
0,0,0,0,0,0,龙湖颐和原著,2009,4室3厅,4,80878,890
13,0,0,0,0,0,交大嘉园,2003,2室1厅,19,88801,61
16,42,13,0,2,27,和平里民旺园,2000,4室1厅,6,82397,134
15,0,0,0,0,19,含晖苑,2005,3室2厅,6,35000,100
15,49,6,0,3,46,太月园,1999,3室2厅,27,66501,125
9,0,0,0,0,16,时尚街区东区,2005,2室1厅,19,52728,76
14,0,0,0,0,42,阳光北里,1999,2室1厅,18,52694,84
5,0,0,0,0,0,北京城建•北京密码,2016,3室1厅,7,25000,60
14,35,9,0,1,41,慧时欣园二期都市绿洲,2003,2室2厅,27,45000,100
24,0,0,0,0,0,昌盛园,2000,3室2厅,6,28518,135
14,0,0,0,0,30,西环里小区,1994,2室1厅,6,26013,75
25,0,0,0,0,34,香河园里,1986,1室1厅,6,55465,43
15,45,24,0,1,38,华腾园,2003,3室2厅,24,57574,222
18,8,4,0,1,16,新通国际花园,2009,2室1厅,21,47872,94
0,0,0,0,0,0,加州水郡西区,2008,2室2厅,15,23956,91
8,0,0,0,0,0,首城国际心,2009,2室2厅,28,91011,89
13,0,0,0,0,26,世茂工三,2010,1室,25,61828,61
5,0,0,0,0,0,郁花园一里,2000,3室2厅,6,41231,107
16,46,12,0,1,47,文林大厦,2003,1室1厅,13,70450,50
13,48,14,0,3,50,远悦莱国际酒店公寓,2009,1室2厅,21,95653,60
4,0,0,0,0,0,北亚花园,2003,2室1厅,6,36585,82
20,50,9,0,2,23,苹果社区,2007,3室2厅,31,71428,161
9,3,0,0,1,2,流星花园三区,2004,3室2厅,6,50384,109
20,47,14,0,1,47,文慧园10号院,1988,3室1厅,6,78163,81
8,0,0,0,0,6,华城家园,2006,2室1厅,6,9780,91
6,0,0,0,0,19,北京新天地,2008,1室1厅,27,46635,150
18,21,1,0,1,7,兴创屹墅,2015,3室2厅,8,61827,186
10,0,0,0,0,9,丽泽雅园,2000,2室2厅,24,60889,107
4,0,0,0,0,0,北辰红橡墅,2016,4室3厅,3,22978,517
26,13,7,0,1,21,龙跃苑一区,2003,3室2厅,6,36749,142
23,0,0,0,0,8,双裕花园西区,2000,2室1厅,6,36818,110
5,0,0,0,0,0,亿城西山华府,2008,4室2厅,5,61492,293
4,0,0,0,0,0,北街家园五区,2009,3室1厅,18,47078,89
18,0,0,0,0,0,弘北京像素,2012,2室1厅,16,40196,51
17,49,17,0,4,19,丽水莲花,2008,1室1厅,24,81690,71
9,48,3,0,1,21,翠微里,1994,1室,16,106458,28
5,0,0,0,0,5,远洋一方林语苑,2009,2室1厅,11,52619,89
14,31,11,0,1,31,清芷园,2002,4室2厅,13,79853,273
10,50,13,0,1,21,新西街,1988,1室1厅,7,82755,45
8,0,0,0,0,0,铁顺鑫汇,2016,2室2厅,9,26250,48
11,0,0,0,0,0,左安浦园,2004,1室1厅,18,64537,75
16,0,0,0,0,0,永华北里,1995,2室1厅,6,42613,70
22,0,0,0,0,37,白广路东里,2000,2室2厅,7,77904,97
7,0,0,0,0,0,潭墅苑,2006,3室2厅,3,32213,255
14,49,7,0,2,23,望京花园西区,2000,4室2厅,5,70974,134
18,0,0,0,0,0,弘北京像素,2011,2室1厅,17,45275,51
19,39,9,0,1,27,朝阳园,2001,2室1厅,32,59633,109
15,48,15,0,2,34,展览路小区,1990,2室1厅,18,100154,65
9,49,8,0,2,15,后现代城,2003,2室1厅,18,67567,89
10,0,0,0,0,0,珠江峰景,2007,3室2厅,6,62500,136
3,0,0,0,0,0,保利垄上,2005,4室2厅,2,33149,362
29,6,10,0,1,23,双兴南区,1993,1室1厅,6,35125,70
4,0,0,0,0,0,龙湖·香醍溪岸,2013,1室1厅,8,31578,38
6,0,0,0,0,19,北京新天地,2012,1室2厅,28,49979,73
17,5,12,0,1,21,金汉绿港,2007,2室1厅,17,35671,83
13,47,19,0,1,32,八里庄北里,1994,2室1厅,12,50862,58
0,0,0,0,0,0,潮白人家,2012,2室1厅,24,27551,49
18,22,2,0,2,9,金惠园三里,2013,1室1厅,6,38947,57
14,49,7,0,2,23,南湖东园二区,2000,2室1厅,12,68241,76
0,0,0,0,0,0,上上城第三季,2009,3室2厅,23,25775,116
9,0,0,0,0,7,铭科苑,2000,1室1厅,6,56332,53
0,0,0,0,0,0,夏威夷南岸二期,2011,2室1厅,18,30253,91
2,0,0,0,0,0,温哥华森林,2012,5室3厅,3,37313,402
16,47,41,0,2,30,团结湖北头条,1981,2室1厅,6,59424,63
10,35,11,0,1,21,信城二期,2010,2室2厅,23,129130,92
6,0,0,0,0,0,马坡花园,2009,2室2厅,6,31521,92
22,28,11,0,1,43,八角北路小区,1983,2室1厅,6,36436,55
14,49,7,0,2,23,融科橄榄城,2007,2室2厅,27,79166,96
